Id,Predictions
1273,2000.874171986687
1274,2002.8358767256166
1275,2005.7380260907717
1276,2003.9321289212899
1277,1999.3116792228438
1278,1983.289514502327
1279,2003.8725727544172
1280,2003.9644518236576
1281,1980.6508600329053
1282,1981.6200792861669
1283,2003.5517095973416
1284,2002.6606421150364
1285,1998.512692163122
1286,2003.048094203075
1287,2005.2904757064703
1288,1983.5360886525568
1289,1989.0242630740267
1290,2005.6391017980186
1291,1994.5362237750942
1292,1993.0268825050416
1293,2000.1478089177224
1294,2006.072464426313
1295,2009.199070786415
1296,2003.4569675194512
1297,1997.4671841980046
1298,2003.8429528616618
1299,1998.653154300379
1300,1997.8658954990137
1301,1986.0106770761797
1302,1981.4561206711548
1303,1997.913475452406
1304,1992.2959364379642
1305,2003.8267157208124
1306,1997.8812003474745
1307,2006.5809234461578
1308,2002.1097848145423
1309,1998.400935324483
1310,2004.4496486651117
1311,2004.4241761548387
1312,1991.626765408476
1313,1991.4244702380995
1314,1992.3697114361723
1315,1999.9139524544546
1316,1993.1888816670269
1317,2004.8809757878498
1318,1985.9115305392093
1319,2006.6020225472562
1320,2000.71359469583
1321,1992.5034452138113
1322,2004.1672910501793
1323,1995.2098186165179
1324,1999.4965055448718
1325,1996.411790117009
1326,2002.2672840771602
1327,1991.0547591870964
1328,2010.1674763526266
1329,1988.7586906156423
1330,1991.554228950828
1331,2006.2312370820518
1332,2000.5351397900588
1333,1987.323217108979
1334,2003.4941620654088
1335,1996.5305180878775
1336,1992.2201768381199
1337,1983.613714788978
1338,1990.976105360974
1339,2006.0176860927534
1340,1998.44208834922
1341,2000.7526067508381
1342,2002.1970239982156
1343,1989.2532254861403
1344,1980.66938378538
1345,2003.254002518863
1346,1988.5160133462368
1347,2001.7164701960025
1348,2002.731554673246
1349,1995.9992446015756
1350,2007.135927190513
1351,1993.9306289129868
1352,2002.3209990621142
1353,1998.815389323479
1354,2005.252513808046
1355,1991.3973360122634
1356,2007.1439629840147
1357,1996.920491558623
1358,2001.2017411174825
1359,2004.6760079145552
1360,1987.7572238539944
1361,1982.1896915404711
1362,2005.9528741506367
1363,2003.4174200388452
1364,2006.8014530985945
1365,1994.7524719615064
1366,2008.553155158638
1367,1991.2360407655717
1368,1993.4166869768599
1369,1992.1591723779848
1370,1994.663691300695
1371,1994.2498188615932
1372,2005.7062971137775
1373,2005.120854843809
1374,1985.9119305628535
1375,2005.09754066187
1376,1997.6980045500482
1377,1996.8909425642248
1378,1991.0789839996296
1379,2001.027928331486
1380,1998.4084283064462
1381,2003.8401102474131
1382,1995.9933573001938
1383,1991.069869919166
1384,1993.7720538515882
1385,1999.0234717030155
1386,2006.5115632953357
1387,2005.2894997144972
1388,1993.7104509585736
1389,1999.5492770664773
1390,2004.436823493473
1391,1988.3802137626626
1392,1985.6937546779218
1393,2003.8766685878966
1394,2004.3161926125356
1395,2001.1814717334667
1396,2008.746964073416
1397,2002.9747377472106
1398,1987.359585601788
1399,2007.844542658587
1400,1998.626268754742
1401,1993.9368815065147
1402,2007.6457008968134
1403,1999.5000244524585
1404,2005.8894223816214
1405,1993.9866143914342
1406,2003.5645851139504
1407,1999.0558329290538
1408,2001.9680900785438
1409,2007.3727131646992
1410,2005.8225600655041
1411,1980.9395039745714
1412,1999.2232993517125
1413,2005.5992547622986
1414,2003.8674215134483
1415,1994.4925115517365
1416,2006.3222996906027
1417,1998.2162194689276
1418,2004.046792974203
1419,1996.308418195303
1420,1999.022229887851
1421,2002.6245310540871
1422,2000.3394350044452
1423,2001.687668685927
1424,1991.7445832479389
1425,2006.8217365773091
1426,1995.07735801934
1427,1994.95589917105
1428,2005.0918368300472
1429,2002.921715271098
1430,1984.344616754197
1431,1999.8255097834542
1432,1994.782501820482
1433,1989.961576628893
1434,2003.4523530410395
1435,2000.0331386445685
1436,2005.6141000677299
1437,1995.049923557648
1438,2002.3430767680131
1439,2000.0977546024399
1440,1995.2884603777677
1441,1997.186561310051
1442,2002.5686157807054
1443,1991.425660265945
1444,2000.3219576691577
1445,2003.9834231012655
1446,1999.378402715392
1447,1992.269790142494
1448,1987.1892304745597
1449,2001.5314375573216
1450,1999.7037293629387
1451,2004.5165019275921
1452,1991.7490480998893
1453,1985.9278498845083
1454,1998.37340889491
1455,1980.6508600329053
1456,2001.4846389175093
1457,1997.1044803883044
1458,1980.6508600329053
1459,1999.0463684370422
1460,2000.8778365723347
1461,1980.2160512904331
1462,1996.8269964213782
1463,2005.565715055761
1464,2005.508545198126
1465,2006.3835234853286
1466,1984.200738396232
1467,2001.8749425491428
1468,2003.6180518445633
1469,2006.1098808368356
1470,1994.5583641610162
1471,1990.9687380177786
1472,1992.4040995370408
1473,2002.1224266233403
1474,2005.4861508729855
1475,1999.058363234041
1476,2004.0675179634702
1477,2002.2198214640225
1478,1995.4187913447568
1479,1992.138654368928
1480,2006.6011370892543
1481,1998.5678133419492
1482,1987.4289109439146
1483,1988.2883140826166
1484,1994.3762558864223
1485,1998.1183754455258
1486,2003.633016349871
1487,2005.9702307275923
1488,2002.4550771214706
1489,1995.3494593770215
1490,2002.5138171315957
1491,2007.4423200850672
1492,2002.4555494106771
1493,1996.4488676647454
1494,1997.3375175348374
1495,1998.0079304407734
1496,2006.6864427864884
1497,2005.9874986305917
1498,1993.741971777856
1499,2002.6730741091258
1500,1996.8508210481298
1501,2002.328434002959
1502,1988.3122319832503
1503,1998.6835637331737
1504,2005.2367502394495
1505,1995.3146485323414
1506,1996.5194964608347
1507,1991.2237495161182
1508,1990.7140201056154
1509,1991.060585439433
1510,2000.1564325613763
1511,2001.49448513208
1512,2003.5928129268748
1513,2005.9686997468077
1514,2004.0265807557782
1515,1999.326624673132
1516,1991.83416027729
1517,1981.5267112025263
1518,2001.3911787605919
1519,1998.9858038012753
1520,2001.4845534347405
1521,1999.852436894081
1522,2001.79156557028
1523,2002.1014650409102
1524,1995.082751029235
1525,1987.7310225578788
1526,2003.525022868345
1527,1998.8027575304397
1528,2000.0844202677727
1529,1989.093288015372
1530,2005.3936664023656
1531,1998.6431873696695
1532,2005.8237029874163
1533,2004.184905977971
1534,1993.9093759924574
1535,1984.5926521905212
1536,2005.3236147461212
1537,1995.9043209016565
1538,2002.4481455845653
1539,1992.9278173247171
1540,2003.201015753063
1541,2001.4640467546496
1542,2002.474846272216
1543,1992.1898589057225
1544,1998.411416559405
1545,2006.3332780929431
1546,2000.9940099260734
1547,1986.661262621618
1548,1997.8290210903813
1549,2000.912443730801
1550,2003.7943069718845
1551,1999.9139669983308
1552,2005.1912510952848
1553,1996.0297895597269
1554,2000.8109146584272
1555,2003.725872504575
1556,1996.8413479432804
1557,2001.5934916907706
1558,2004.8189994436939
1559,1990.402906244786
1560,1990.7453956263803
1561,2001.777661331234
1562,2004.3183492871578
1563,1991.9181070128423
1564,1998.7007485886395
1565,1995.0122226756303
1566,2005.7044177517778
1567,1999.3139571895865
1568,2004.7385718274043
1569,1990.5263116291655
1570,1991.8856826282647
1571,1997.8212270048352
1572,2004.1065975895128
1573,1993.8065832974423
1574,1996.7204548968955
1575,1996.656576253983
1576,1994.8751584306226
1577,2006.8637305174993
1578,2002.8077101153726
1579,1999.9464649703505
1580,1994.491648439653
1581,2001.3417552500143
1582,2004.0335957050363
1583,2004.0477423125205
1584,2003.9347770641457
1585,2002.383692240611
1586,1994.7076963989048
1587,1999.2958024012792
1588,1985.4898702680293
1589,2006.7496973104305
1590,1999.9445634726005
1591,2000.0121262016116
1592,2004.4120299836738
1593,2004.4439062730355
1594,2002.3844667388637
1595,1993.5947942239754
1596,2004.8835265703876
1597,1980.0180587727627
1598,2003.8297917268715
1599,2002.0579602553557
1600,2004.1149926060214
1601,1996.3662170886205
1602,2003.6728987164788
1603,2005.109283263611
1604,1995.9266572365711
1605,1995.3527998016066
1606,1991.038206808986
1607,1993.763531191923
1608,1995.1441471546104
1609,1998.5969665552007
1610,2005.6338393656306
1611,2002.818126625238
1612,1996.123019728651
1613,1980.6508600329053
1614,1997.0126837548703
1615,2001.0237620255837
1616,1998.0128801734595
1617,1991.1929637181418
1618,2004.6946601080208
1619,1987.2229779630393
1620,2004.5015128875234
1621,2004.3991736939543
1622,2007.7141355808315
1623,1993.3631427984342
1624,2004.7956734738596
1625,1994.9956848796176
1626,1999.9784673921506
1627,1999.6317764376288
1628,1996.128708157744
1629,2004.2361750834464
1630,1996.86237915089
1631,1993.167019238407
1632,2004.9939830622677
1633,1997.7460988572545
1634,2005.3408208185451
1635,1981.5449417886775
1636,1999.8693494464283
1637,1991.2446457738108
1638,2006.3168876815212
1639,2004.333309281486
1640,1994.2058986457403
1641,1992.9162342169095
1642,1993.5508892473645
1643,2006.4781953732088
1644,2005.133283242935
1645,2002.628690389423
1646,2006.4679129128783
1647,1997.2221469247916
1648,2004.9387214252613
1649,2003.9213209212862
1650,1990.7471604565337
1651,1996.0227106115422
1652,2004.317618460377
1653,1990.0652933292292
1654,1985.835270134434
1655,1995.3233652429521
1656,2002.6285772183146
1657,2004.4397427942195
1658,2005.4327527305215
1659,1987.4991764241313
1660,2005.5096965964879
1661,2006.4001546020722
1662,2000.809280385223
1663,1996.5272641741221
1664,1997.027797799177
1665,1993.2476989284905
1666,2005.1747022886989
1667,1998.3575333370836
1668,1991.5306198554038
1669,1983.438278639404
1670,1994.4480730156936
1671,2004.867636094963
1672,1991.9546556718299
1673,2001.5253516373757
1674,1996.4364483464867
1675,1996.2167585610994
1676,1983.9756574022822
1677,1999.5213425116772
1678,2004.585514123141
1679,1997.1167863871299
1680,1998.5092098261073
1681,2005.1688745685296
1682,2002.9721132101806
1683,1999.5535915711575
1684,2002.4172506068833
1685,1986.8689673999277
1686,2004.595215085112
1687,2002.4281214532466
1688,1998.7351817770218
1689,1997.4757239866774
1690,1991.3044182241529
1691,2002.5083160380782
1692,2007.4866887180078
1693,2003.0561916944662
1694,2001.8579689615995
1695,1995.049137547954
1696,2004.025250640287
1697,1989.327140693386
1698,1996.7718858070696
1699,1991.0732470061018
1700,1994.201921322107
1701,1987.1327862380679
1702,2005.2319360080526
1703,1999.3823461607121
1704,1998.8738977404141
1705,1980.846633728675
1706,2003.3002704905412
1707,2005.7737042303518
1708,1998.6698997335184
1709,1994.525537513061
1710,2007.1468436112007
1711,1998.010750824236
1712,1993.179921322302
1713,1998.7498263025307
1714,2004.185009987349
1715,2006.2964889716561
1716,1999.166125906997
1717,1997.5384043820663
1718,1981.435167290449
1719,2001.03339197444
1720,1995.8017465085934
1721,1992.4995877911465
1722,1996.4767997894414
1723,1998.6807866573695
1724,1988.1760579500828
1725,2004.4319237792818
1726,1981.3779112227182
1727,1995.7137805038535
1728,1992.3713011381287
1729,1997.6581897662657
1730,1991.94558477018
1731,2003.6614722140814
1732,1999.0268340917978
1733,2000.5991751079846
1734,1995.7177520925745
1735,2004.1169496392613
1736,2001.8511370457425
1737,2001.5520208227058
1738,1986.9941060196793
1739,1988.898079648855
1740,2002.6749714147525
1741,2003.5588787695524
1742,1994.9168510048416
1743,2004.0868628436951
1744,2006.3148664337443
1745,2003.3072362035825
1746,2005.1954387818414
1747,2002.5720040368747
1748,1993.942626403753
1749,1990.8621192756345
1750,1997.3768302919118
1751,2002.5586844173474
1752,2000.7592389570655
1753,2005.0378653997077
1754,2003.94780882135
1755,1994.924729626247
1756,2009.1718490704893
1757,1994.1464920386234
1758,2005.8338756671046
1759,2005.2903659196497
1760,1991.9087753135805
1761,2004.1467852032292
1762,1999.1963659327162
1763,1986.7863111527515
1764,1999.5032932908628
1765,1985.4127461104558
1766,2006.7011306267507
1767,2002.3346846179827
1768,1999.7941031886655
1769,2001.4466522386397
1770,2003.5293177230942
1771,1992.3779600021405
1772,1990.8041332806572
1773,1983.577725931686
1774,2005.2430329947572
1775,2000.0580312192499
1776,1989.3415626064277
1777,1990.1204266979207
1778,1998.434680527744
1779,1987.0289969075682
1780,2005.939380105925
1781,2005.6077745313212
1782,1992.771394808594
1783,1990.2448557416772
1784,1981.4804531337375
1785,1999.1442354430421
1786,1988.8548959211623
1787,1995.2997370763512
1788,1990.8790991457809
1789,2006.9575137255385
1790,1995.1647897343423
1791,2009.9068132155453
1792,1989.4148058306569
1793,2001.2235448765541
1794,2003.1838685912694
1795,2005.662226492484
1796,2006.2111278553741
1797,1998.6521951470445
1798,2003.7767875833754
1799,1998.0691983808608
1800,2006.9448446447414
1801,1987.2793481805977
1802,2002.742891793548
1803,1997.3785086173966
1804,1990.8511568104216
1805,2002.9214670663473
1806,1980.6508600329053
1807,1994.5684346702403
1808,1981.9367681402887
1809,1996.0337333720245
1810,1988.704787733606
1811,2004.639251119653
1812,2001.7221398100676
1813,1987.341206429863
1814,1995.2300980891468
1815,1997.1839353751166
1816,1993.2580316187755
1817,2004.797778251834
1818,1993.4951709685654
1819,1994.201976434839
1820,1992.981932918474
1821,1997.4005138839684
1822,2005.1731352560787
1823,1995.6414849647629
1824,2004.188974198903
1825,2005.2375218021664
1826,1980.5610152921072
1827,1997.427568333259
1828,1991.1340593312016
1829,1986.3034217270788
1830,1990.4121494536819
1831,1989.3279951705388
1832,1990.937912479591
1833,2000.698605704301
1834,1981.7301251054478
1835,2000.2051361819213
1836,1988.0993047962033
1837,1989.5717017304487
1838,2008.4042852857995
1839,1991.2861341296946
1840,1997.2614928376142
1841,2002.845848220281
1842,1999.1155826763638
1843,2004.4983435978706
1844,1999.236137926987
1845,1990.7386001494465
1846,2000.7365368291732
1847,2005.5137113350793
1848,2000.248003880239
1849,1999.7381953248346
1850,1998.167624216202
1851,2006.3289835023872
1852,1992.1724488372315
1853,2003.0047940072357
1854,1987.3436370730412
1855,2005.537887189496
1856,1999.4540561382466
1857,1991.1442867978142
1858,2003.5869081204282
1859,1990.5259167040367
1860,1980.6508600329053
1861,1980.6508600329053
1862,2007.4007935687794
1863,2009.4115573327092
1864,2001.8519982092694
1865,1988.0225290351127
1866,1992.069284858348
1867,2000.5893324328827
1868,2003.0854457096966
1869,1997.2431026828037
1870,2004.0121205055382
1871,2003.036784396088
1872,1993.118285717251
1873,1995.0336642426485
1874,1990.0657229604778
1875,2000.9966002363187
1876,2006.5892579710392
1877,1980.6508600329053
1878,2001.2035861828626
1879,1993.310244756845
1880,1991.6603910452359
1881,1984.1694930181989
1882,1981.3005750127838
1883,2005.127314354324
1884,2001.4666362594564
1885,2003.4464128039062
1886,2003.9501369419906
1887,2002.1158930385918
1888,1985.8259827627041
1889,2007.4915476836939
1890,2004.8005394102686
1891,1984.839306435969
1892,2004.444473534733
1893,2005.1332985196511
1894,1999.5672920059121
1895,2002.1718049855517
1896,1997.4532010479495
1897,2006.100830969706
1898,2003.464801783016
1899,2006.00834752215
1900,2002.0461083551281
1901,2004.9175445937765
1902,2000.1866153532676
1903,2005.9753930208037
1904,1986.546744193494
1905,2003.9162188793691
1906,2005.5991056702107
1907,1987.1442604113454
1908,2005.7015501555177
1909,2003.8747614391782
1910,1996.1471422223742
1911,1999.9396801465855
1912,1993.8592184338597
1913,1988.4969903128667
1914,2004.7178357213343
1915,2003.489776862057
1916,2001.1694176033163
1917,2005.4342406044896
1918,1998.7533120271135
1919,1992.9358201819816
1920,2003.034836210525
1921,1992.129533369516
1922,2005.855303597065
1923,1981.329040933189
1924,1992.076143720281
1925,2004.0099074315058
1926,2004.8407713854
1927,2004.2268168697117
1928,1986.6105554786777
1929,2005.5641238626345
1930,2003.8370020841212
1931,1995.7306092688618
1932,1994.8646382307656
1933,2004.6236967334878
1934,1999.616039175363
1935,1993.8454838469863
1936,2003.024245115914
1937,1995.0587562787266
1938,1987.025014785324
1939,1989.0187527478681
1940,2002.8260616034838
1941,2002.8861607613414
1942,2005.110952714079
1943,1980.0929785100047
1944,2006.3161523662395
1945,2003.646987890825
1946,1997.432419485877
1947,1988.5011072523941
1948,2003.3939461172702
1949,2005.3820953475229
1950,2003.6668238507948
1951,1995.619812958425
1952,1998.1319580062816
1953,2001.1228403466173
1954,2003.82564199927
1955,1994.9461872002082
1956,2004.7592799972012
1957,1985.4095200004926
1958,1997.2158378975685
1959,2002.2079931450514
1960,1992.242131600673
1961,2005.3265494494167
1962,2001.6995418738595
1963,1997.0769399286876
1964,1980.6508600329053
1965,1998.588401870543
1966,1996.5896607903055
1967,2005.8264601572273
1968,1998.8982506446469
1969,1997.4673012899636
1970,1992.7197899826294
1971,1986.100298434547
1972,2005.6660806254135
1973,1994.8523345434426
1974,1982.493275829108
1975,1984.9254983249102
1976,2007.4105408422454
1977,1996.3993751672015
1978,2001.5117910695174
1979,2000.0016692973888
1980,2004.0856192582883
1981,1990.2708555272627
1982,2004.3935088167257
1983,2004.8905258854604
1984,2006.007794977814
1985,2007.6824093786638
1986,2003.8447105792548
1987,1993.611626586837
1988,1998.5484763141576
1989,2001.6551792616583
1990,2002.7731704619907
1991,2003.6247599667893
1992,2000.9233457724142
1993,1993.0331537249485
1994,2007.1934743926552
1995,1998.1900303433176
1996,1995.8298634759292
1997,2001.4014154995282
1998,2004.6422912405374
1999,1991.1366362696367
2000,1995.3033488502128
2001,2003.9032150785588
2002,2001.384609799858
2003,2009.538277403581
2004,1997.5311268354528
2005,1991.8502693427467
2006,2005.524793741913
2007,1993.6998450051105
2008,2006.1998182749467
2009,2003.9869053162186
2010,2003.8618056650776
2011,1996.638173249499
2012,1998.296194884968
2013,2000.3388383518486
2014,2003.335598052283
2015,2008.9107847080058
2016,2005.2538984325176
2017,2004.1781083540423
2018,1996.8031376588963
2019,1998.2702514796251
2020,1985.7302481129027
2021,2002.407215964027
2022,1992.2951920252399
2023,1983.6557785942173
2024,1995.4783668167047
2025,2004.5055370759885
2026,1997.748920017497
2027,2005.4991813761294
2028,2001.3018112897948
2029,2004.154509701301
2030,1995.8165404235938
2031,1996.5901717666102
2032,1998.8641470319278
2033,1999.099788373864
2034,2000.7927942932124
2035,2007.9388100559802
2036,2003.4586884245682
2037,1988.9099707369023
2038,2004.683589643553
2039,1988.1261332765434
2040,2005.4965479916257
2041,2002.1075682917601
2042,1994.2963624997917
2043,1992.3939138955795
2044,2003.839846570348
2045,1990.2354914280759
2046,1997.742107665029
2047,1994.2995671404587
2048,1997.6270033567919
2049,1996.1638899163872
2050,1998.7265168293343
2051,2004.1203333321535
2052,1992.8523191858092
2053,1991.3488364329303
2054,2005.9358402846694
2055,2007.3651781640185
2056,1990.1310803602628
2057,2004.9944047870297
2058,2002.4605854394545
2059,1988.4512995579432
2060,2004.011724715612
2061,1980.5517532384479
2062,2000.5337296716
2063,1990.8734276064984
2064,1999.958854309824
2065,2005.3439962736297
2066,2007.9914735264392
2067,1996.9536708249127
2068,1994.1019152080985
2069,2001.5338651441339
2070,2002.4241588479554
2071,2006.0380029280254
2072,1994.1646044137835
2073,2005.4377461382544
2074,2003.9460154348149
2075,2003.5051010477944
2076,1996.0386559853303
2077,1995.7202896635922
2078,1978.3442072408563
2079,1994.5705083381445
2080,2002.6813967543555
2081,1990.474564444888
2082,2003.0180216304811
2083,1998.559558211116
2084,1996.134419399243
2085,1994.8033350708408
2086,2004.4204376246505
2087,2003.790078340851
2088,1998.1041051234613
2089,2000.2141726834327
2090,2005.2668981716083
2091,1991.1077214838692
2092,1994.3650764384706
2093,2006.2773440878675
2094,2005.6968072940742
2095,2003.7224398145252
2096,1994.4822579890795
2097,1993.7581645198597
2098,1997.2841095206268
2099,1998.6277477817175
2100,1990.4716690612604
2101,1981.9271662904698
2102,2003.2460576811868
2103,1990.6031169265984
2104,2006.1176458137422
2105,1993.4538566498768
2106,1996.9088082551225
2107,2001.5728864985615
2108,2003.9508576609155
2109,1996.4812188756816
2110,2005.182384731892
2111,2006.2635674541852
2112,1997.7813465450279
2113,1989.9904493660076
2114,2003.4994033463654
2115,2003.9730255241202
2116,2000.9471398654368
2117,1995.7259624910762
2118,2002.22022844565
2119,1991.8405393485023
2120,1992.6999237808789
2121,1995.7333979488055
2122,1996.7181517534475
2123,2002.7580736757918
2124,1999.0319709559224
2125,2005.6318697276126
2126,1994.4143434333598
2127,2006.1876227926416
2128,1986.1516363969938
2129,1990.0651255774403
2130,2004.7906949913784
2131,1994.3951481637284
2132,1992.3367235568548
2133,2005.1794907532544
2134,1992.3646398958558
2135,1992.6021457711017
2136,1991.9588005483586
2137,2000.8412699788184
2138,2004.4042188053338
2139,1994.8612067362787
2140,2000.2443418293924
2141,1991.2252275009785
2142,2005.0200698569472
2143,1992.0544111354002
2144,2006.6313991527893
2145,1981.0906329309967
2146,2005.7204188694984
2147,2008.0086134909932
2148,2003.5665462284974
2149,2002.494113876457
2150,1987.482881318906
2151,2005.7515080607498
2152,2000.0767279221639
2153,2005.1054688301556
2154,1989.981904293369
2155,1983.555356106751
2156,1985.9217851649
2157,2005.420350951815
2158,2002.6065046607696
2159,2000.9181965175248
2160,2004.7973491465098
2161,2004.4403844762508
2162,2000.3118490992215
2163,1981.108308503959
2164,2002.755822305626
2165,1980.6508600329053
2166,2007.6551432554454
2167,1984.162660952311
2168,2003.2901472554238
2169,1989.4091683186257
2170,2005.1035500836888
2171,2001.6688058110833
2172,1990.9987811498363
2173,2006.6100365953207
2174,1982.5859147114043
2175,2003.6945466742927
2176,2004.9217633650703
2177,1992.8253815526728
2178,1984.7192417429249
2179,2004.3037970590944
2180,1997.114676438326
2181,1999.1300204645129
2182,1993.0798029180858
2183,2006.7535608273336
2184,1987.569256153444
2185,1995.0004680457764
2186,1994.6520471304912
2187,2005.2496897168785
2188,1996.3811935428666
2189,1984.8314364974694
2190,1984.1766672133044
2191,1999.6939637934065
2192,1995.7178156314824
2193,2003.283263509341
2194,2004.032319227133
2195,2005.000104827658
2196,1994.7749165179391
2197,1998.8786376412836
2198,1999.843650193005
2199,1997.4606001730497
2200,1987.4506088191524
2201,1991.6875436868413
2202,1987.9296821963849
2203,1999.3513851552261
2204,1988.5947296947318
2205,2001.8145617737753
2206,1996.1645861980949
2207,1985.6507246267818
2208,2002.357306720246
2209,2004.7651127476877
2210,1992.5880041339635
2211,1999.5248906820375
2212,2006.1682313740757
2213,2002.4188122904047
2214,2001.9959095725658
2215,2005.5949437946858
2216,1993.48210284924
2217,1989.0219340090755
2218,1998.16338304992
2219,2002.3060985659822
2220,1987.3586933628042
2221,2002.1649795594822
2222,2000.2678833571783
2223,1997.1896425141445
2224,2005.1720707043776
2225,2001.7275171311353
2226,2007.2897559704802
2227,2004.3123365966972
2228,2003.6071287186687
2229,2005.6005518726995
2230,1992.9826043694425
2231,1992.0171925760703
2232,2003.6504042134886
2233,2001.9773631587786
2234,1995.7671365779242
2235,1995.5585734857902
2236,1997.6795408296557
2237,2006.9215714328234
2238,2005.8174628745785
2239,1986.601189515473
2240,2000.1863487183816
2241,1982.9577853347323
2242,1998.5191947742717
2243,1995.8440384144362
2244,2005.5314937012186
2245,1994.4018562021174
2246,1996.2193704581675
2247,1995.8147186957092
2248,1991.9787734531412
2249,2001.8952144553643
2250,1997.022064009595
2251,2001.8988895128177
2252,2000.7547904392873
2253,1993.2066255122058
2254,2004.8420713695004
2255,1990.631019711804
2256,2002.6553038467641
2257,2004.663322552743
2258,1989.1443088224107
2259,1992.9025583371197
2260,2005.2801397216888
2261,1992.3806686842709
2262,1995.518896727866
2263,1996.675686655238
2264,2003.9313738777887
2265,1999.8504905730404
2266,1990.3339176466957
2267,2005.5352197122136
2268,1996.0473190092775
2269,1991.6298837724382
2270,1980.6508600329053
2271,2000.2724679071746
2272,2005.3116253997596
2273,2002.5780864525786
2274,2005.2781302434094
2275,1991.7186309692993
2276,1997.8636208652697
2277,1997.6241604881682
2278,2005.2971657862026
2279,2003.5745373305924
2280,2004.119482614984
2281,2004.1627335002095
2282,2003.058280801072
2283,2001.0705348838405
2284,1989.3961525445743
2285,2001.8900883876306
2286,1986.6936987663294
2287,1991.4400312663242
2288,1987.27626631463
2289,2007.351890759117
2290,2005.6129786758595
2291,2005.812988375791
2292,1981.353298305338
2293,1993.495975071373
2294,1994.979073315531
2295,1981.6998753341795
2296,1991.387321367185
2297,1985.1886630978013
2298,1995.0015807976413
2299,1988.2343331519776
2300,1999.9099409135144
2301,1999.6026884843823
2302,2002.8093015278498
2303,1994.7565612578785
2304,2002.7865054134406
2305,2001.34485351829
2306,1988.2981323789577
2307,2001.8273134334065
2308,1999.523306744269
2309,2004.8593386352056
2310,1991.0231874287429
2311,1985.509115663176
2312,2005.8808588558718
2313,1999.2438243987317
2314,2006.2155751280686
2315,1991.9967173879627
2316,2001.6411723906253
2317,1997.577522354189
2318,1980.6508600329053
2319,1984.3754393165134
2320,2007.1499852060356
2321,1990.9105062031335
2322,2001.4896410130796
2323,1980.3713553433356
2324,1997.6526762151282
2325,2000.8665860667336
2326,1997.5329359683928
2327,1999.848665411792
2328,2004.8803746135504
2329,2006.1804780065606
2330,2006.917310815016
2331,1991.4448432403192
2332,1999.3348874814824
2333,2003.496690657473
2334,2000.4576246110341
2335,1999.7312740111315
2336,1992.1523366412307
2337,1999.8920954270657
2338,2004.9502448102314
2339,1997.9528729173646
2340,1981.7369007686136
2341,2006.2739127084124
2342,2000.0686670264708
2343,1998.3619272713104
2344,1999.2724919603254
2345,1986.0404124533784
2346,1995.690142011136
2347,2003.558870488978
2348,1988.8349918832084
2349,1993.4248240103939
2350,1994.441476847394
2351,1995.6615025064548
2352,1991.055310799108
2353,2005.6964671746325
2354,2003.831446746518
2355,1998.2711311747407
2356,2005.0462779568247
2357,2004.5400136415528
2358,2005.7522536691502
2359,1996.1567746853138
2360,2000.478949005826
2361,1980.6508600329053
2362,2003.4104000883863
2363,2004.0282137720685
2364,1999.4307513606745
2365,1996.5930260002133
2366,1989.8022083561207
2367,2000.1819822595503
2368,1995.6713301771888
2369,2004.5636282520404
2370,2004.7898010493327
2371,2001.358251563821
2372,1998.0135361195928
2373,1992.268549555697
2374,2005.4540703020702
2375,2002.199852385208
2376,1991.3328948943363
2377,1989.695323523716
2378,1982.568061253549
2379,2006.2920511945197
2380,1992.206155978519
2381,2004.086004008859
2382,2005.3728264121971
2383,2001.3726216720079
2384,2002.5983464619721
2385,1994.9399544371647
2386,2003.3312390576505
2387,2003.5463906137657
2388,1991.6680841901496
2389,1991.419154844759
2390,2004.1769527333718
2391,1998.4508818457098
2392,1995.2978799872008
2393,2000.6791605283966
2394,1994.060280090002
2395,1998.925396891608
2396,2001.151888406877
2397,2007.1616448066688
2398,2005.9196494168805
2399,2006.5992981645693
2400,1987.6442191850185
2401,1998.5050831884375
2402,1993.5229700442467
2403,1998.6756704319891
2404,2000.2304438213707
2405,2005.3918993493155
2406,1999.8901515274088
2407,1999.6910036451145
2408,1987.123214693752
2409,2000.7349434179298
2410,1989.3873525120944
2411,2000.553525942902
2412,2002.9551546459777
2413,2004.4857240379235
2414,2000.902956267708
2415,1985.742268949293
2416,1977.386815900716
2417,2003.4359577740838
2418,2005.9995479276606
2419,2000.2688749022711
2420,1991.421364129157
2421,1998.199077869287
2422,1980.6508600329053
2423,2004.6471308889252
2424,2000.2807656994985
2425,2000.1078051522502
2426,1998.9165328001002
2427,1987.8364361589727
2428,2002.7671215794821
2429,1991.0354289238373
2430,1988.4749640248428
2431,2002.6427128579685
2432,2002.892850369953
2433,2004.552401682573
2434,2002.6510523004622
2435,1982.439293428123
2436,1992.5498052509581
2437,1993.38955758596
2438,2006.1671901028965
2439,2004.62396931002
2440,1997.7857349467133
2441,2003.1547410297262
2442,1987.9919319724643
2443,2003.2070798316602
2444,2001.370589204278
2445,1988.7465202077392
2446,2003.677952276525
2447,2002.2291442140274
2448,1981.5898736093745
2449,2004.3497889817422
2450,1993.5198188629024
2451,1990.6415431439357
2452,1988.5536957523632
2453,1992.8781011540132
2454,1993.2419632977756
2455,1991.8229594330971
2456,1990.1604630259974
2457,1994.683481016892
2458,1993.640180143587
2459,2004.3255033960666
2460,2006.8326343800998
